"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2021-04-11,0,0,0,0
2021-04-18,0,0,0,0
2021-04-25,0,0,0,0
2021-05-02,0,0,0,0
2021-05-09,0,0,0,0
2021-05-16,0,0,0,0
2021-05-23,0,0,0,0
2021-05-30,0,0,0,0
2021-06-06,0,0,0,0
2021-06-13,0,0,0,0
2021-06-20,0,0,0,0
2021-06-27,0,0,0,0
2021-07-04,0,0,0,0
2021-07-11,0,0,0,0
2021-07-18,0,0,0,0
2021-07-25,0,0,0,0
2021-08-01,0,0,0,0
2021-08-08,0,0,0,0
2021-08-15,0,0,0,0
2021-08-22,0,0,0,0
2021-08-29,0,0,0,0
2021-09-05,0,0,0,0
2021-09-12,0,0,0,0
2021-09-19,0,0,0,0
2021-09-26,0,0,0,0
2021-10-03,0,0,0,0
2021-10-10,0,0,0,0
2021-10-17,0,0,0,0
2021-10-24,0,0,0,0
2021-10-31,0,0,0,0
2021-11-07,0,0,0,0
2021-11-14,0,0,0,0
2021-11-21,1,1,1,1
2021-11-28,4,4,4,4
2021-12-05,10,10,10,10
2021-12-12,6,6,6,6
2021-12-19,33,33,33,33
2021-12-26,90,90,90,90
2022-01-02,221,221,221,221
2022-01-09,284,284,284,284
2022-01-16,214,214,214,214
2022-01-23,175,175,175,175
2022-01-30,149,149,149,149
2022-02-06,174,174,174,174
2022-02-13,167,167,167,167
2022-02-20,179,179,179,179
2022-02-27,253,253,253,253
2022-03-06,309,309,309,309
2022-03-13,376,376,376,376
2022-03-20,451,451,451,451
2022-03-27,614,614,614,614
2022-04-03,752,752,752,752
2022-04-10,695,695,695,695
2022-04-17,683,683,683,683
2022-04-24,814,814,814,814
2022-05-01,782,782,782,782
2022-05-08,893,893,893,893
2022-05-15,723,723,723,723
2022-05-22,614,614,614,614
2022-05-29,622,622,622,622
2022-06-05,501,501,501,501
2022-06-12,394,394,394,394
2022-06-19,374,374,374,374
2022-06-26,342,342,342,342
2022-07-03,337,337,337,337
2022-07-10,344,344,344,344
2022-07-17,301,301,301,301
2022-07-24,278,278,278,278
2022-07-31,311,311,311,311
2022-08-07,358,358,358,358
2022-08-14,321,321,321,321
2022-08-21,279,279,279,279
2022-08-28,210,210,210,210
2022-09-04,192,192,192,192
2022-09-11,234,234,234,234
2022-09-18,203,203,203,203
2022-09-25,268,268,268,268
2022-10-02,235,235,235,235
2022-10-09,271,271,271,271
2022-10-16,319,319,319,319
2022-10-23,302,302,302,302
2022-10-30,301,301,301,301
2022-11-06,369,369,369,369
2022-11-13,409,409,409,409
2022-11-20,364,364,364,364
2022-11-27,417,417,417,417
2022-12-04,464,464,464,464
2022-12-11,686,686,686,686
2022-12-18,833,833,833,833
2022-12-25,1222,1222,1222,1222
2023-01-01,1991,1991,1991,1991
2023-01-08,2268,2268,2268,2268
2023-01-15,3363,3363,3363,3363
2023-01-22,3410,3410,3410,3410
2023-01-29,4505,4505,4505,4505
2023-02-05,5603,5603,5603,5603
2023-02-12,5877,5877,5877,5877
2023-02-19,6823,6823,6823,6823
2023-02-26,8098,8098,8098,8098
2023-03-05,9076,9076,9076,9076
2023-03-12,9566,9566,9566,9566
2023-03-19,9905,9905,9905,9905
2023-03-26,9855,9855,9855,9855
2023-04-02,8434,8434,8434,8434
2023-04-09,8383,8383,8383,8383
2023-04-16,7500,7500,7500,7500
2023-04-23,6664,6664,6664,6664
2023-04-30,7101,7101,7101,7101
2023-05-07,6386,6386,6386,6386
2023-05-14,5655,5655,5655,5655
2023-05-21,4571,4571,4571,4571
2023-05-28,4583,4583,4583,4583
2023-06-04,4069,4069,4069,4069
2023-06-11,4212,4212,4212,4212
2023-06-18,3760,3760,3760,3760
2023-06-25,3149,3149,3149,3149
2023-07-02,2588,2588,2588,2588
2023-07-09,2372,2372,2372,2372
2023-07-16,1749,1749,1749,1749
2023-07-23,1726,1726,1726,1726
2023-07-30,1578,1578,1578,1578
2023-08-06,1430,1430,1430,1430
2023-08-13,1324,1324,1324,1324
2023-08-20,1344,1344,1344,1344
2023-08-27,1107,1107,1107,1107
2023-09-03,1019,1019,1019,1019
2023-09-10,1304,1304,1304,1304
2023-09-17,1384,1384,1384,1384
2023-09-24,1387,1387,1387,1387
2023-10-01,1456,1456,1456,1456
2023-10-08,1298,1298,1298,1298
2023-10-15,1471,1471,1471,1471
2023-10-22,1305,1305,1305,1305
2023-10-29,1342,1342,1342,1342
2023-11-05,1538,1538,1538,1538
2023-11-12,1232,1232,1232,1232
2023-11-19,1372,1372,1372,1372
2023-11-26,1362,1362,1362,1362
2023-12-03,1328,1328,1328,1328
2023-12-10,1236,1236,1236,1236
2023-12-17,1107,1107,1107,1107
2023-12-24,1116,1116,1116,NA
2023-12-31,1669,1671,1669,NA
2024-01-07,2086,2093,2086,NA
2024-01-14,2837,2853,2837,NA
2024-01-21,3442,3465,3442,NA
2024-01-28,4859,4894,4862,NA
2024-02-04,5551,5603,5555,NA
2024-02-11,4519,4591,4528,NA
2024-02-18,72,218.5,84,NA
2024-02-25,0,696,53,NA
