"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2019-10-06,32,32,32,32
2019-10-13,26,26,26,26
2019-10-20,32,32,32,32
2019-10-27,23,23,23,23
2019-11-03,27,27,27,27
2019-11-10,29,29,29,29
2019-11-17,25,25,25,25
2019-11-24,34,34,34,34
2019-12-01,33,33,33,33
2019-12-08,31,31,31,31
2019-12-15,20,20,20,20
2019-12-22,13,13,13,13
2019-12-29,15,15,15,15
2020-01-05,24,24,24,24
2020-01-12,28,28,28,28
2020-01-19,42,42,42,42
2020-01-26,45,45,45,45
2020-02-02,58,58,58,58
2020-02-09,67,67,67,67
2020-02-16,51,51,51,51
2020-02-23,74,74,74,74
2020-03-01,94,94,94,94
2020-03-08,122,122,122,122
2020-03-15,83,83,83,83
2020-03-22,37,37,37,37
2020-03-29,49,49,49,49
2020-04-05,74,74,74,74
2020-04-12,128,128,128,128
2020-04-19,136,136,136,136
2020-04-26,139,139,139,139
2020-05-03,135,135,135,135
2020-05-10,191,191,191,191
2020-05-17,174,174,174,174
2020-05-24,141,141,141,141
2020-05-31,126,126,126,126
2020-06-07,104,104,104,104
2020-06-14,90,90,90,90
2020-06-21,84,84,84,84
2020-06-28,62,62,62,62
2020-07-05,55,55,55,55
2020-07-12,47,47,47,47
2020-07-19,36,36,36,36
2020-07-26,46,46,46,46
2020-08-02,32,32,32,32
2020-08-09,31,31,31,31
2020-08-16,27,27,27,27
2020-08-23,19,19,19,19
2020-08-30,17,17,17,17
2020-09-06,16,16,16,16
2020-09-13,21,21,21,21
2020-09-20,23,23,23,23
2020-09-27,10,10,10,10
2020-10-04,8,8,8,8
2020-10-11,16,16,16,16
2020-10-18,12,12,12,12
2020-10-25,11,11,11,11
2020-11-01,10,10,10,10
2020-11-08,15,15,15,15
2020-11-15,19,19,19,19
2020-11-22,11,11,11,11
2020-11-29,17,17,17,17
2020-12-06,12,12,12,12
2020-12-13,14,14,14,14
2020-12-20,11,11,11,11
2020-12-27,4,4,4,4
2021-01-03,23,23,23,23
2021-01-10,26,26,26,26
2021-01-17,28,28,28,28
2021-01-24,26,26,26,26
2021-01-31,43,43,43,43
2021-02-07,46,46,46,46
2021-02-14,54,54,54,54
2021-02-21,46,46,46,46
2021-02-28,52,52,52,52
2021-03-07,63,63,63,63
2021-03-14,65,65,65,65
2021-03-21,58,58,58,58
2021-03-28,58,58,58,58
2021-04-04,83,83,83,83
2021-04-11,93,93,93,93
2021-04-18,124,124,124,124
2021-04-25,119,119,119,119
2021-05-02,128,128,128,128
2021-05-09,157,157,157,157
2021-05-16,172,172,172,172
2021-05-23,147,147,147,147
2021-05-30,197,197,197,197
2021-06-06,170,170,170,170
2021-06-13,164,164,164,164
2021-06-20,176,176,176,176
2021-06-27,132,132,132,132
2021-07-04,129,129,129,129
2021-07-11,142,142,142,142
2021-07-18,115,115,115,115
2021-07-25,187,187,187,187
2021-08-01,167,167,167,167
2021-08-08,156,156,156,156
2021-08-15,146,146,146,146
2021-08-22,110,110,110,110
2021-08-29,70,70,70,70
2021-09-05,76,76,76,76
2021-09-12,42,42,42,42
2021-09-19,43,43,43,43
2021-09-26,47,47,47,47
2021-10-03,39,39,39,39
2021-10-10,23,23,23,23
2021-10-17,13,13,13,13
2021-10-24,18,18,18,18
2021-10-31,29,29,29,29
2021-11-07,29,29,29,29
2021-11-14,21,21,21,21
2021-11-21,16,16,16,16
2021-11-28,40,40,40,40
2021-12-05,50,50,50,50
2021-12-12,39,39,39,39
2021-12-19,3,3,3,3
2021-12-26,0,0,0,0
2022-01-02,101,101,101,101
2022-01-09,162,162,162,162
2022-01-16,179,179,179,179
2022-01-23,167,167,167,167
2022-01-30,286,286,286,286
2022-02-06,377,377,377,377
2022-02-13,551,551,551,551
2022-02-20,455,455,455,455
2022-02-27,584,584,584,584
2022-03-06,908,908,908,908
2022-03-13,1232,1232,1232,1232
2022-03-20,1803,1803,1803,1803
2022-03-27,2145,2145,2145,2145
2022-04-03,2238,2238,2238,2238
2022-04-10,2196,2196,2196,2196
2022-04-17,2991,2991,2991,2991
2022-04-24,3058,3058,3058,3058
2022-05-01,2344,2344,2344,2344
2022-05-08,1980,1980,1980,1980
2022-05-15,1616,1616,1616,1616
2022-05-22,1267,1267,1267,1267
2022-05-29,1486,1486,1486,1486
2022-06-05,1078,1078,1078,1078
2022-06-12,1043,1043,1043,1043
2022-06-19,930,930,930,930
2022-06-26,646,646,646,646
2022-07-03,464,464,464,464
2022-07-10,373,373,373,373
2022-07-17,257,257,257,257
2022-07-24,170,170,170,170
2022-07-31,175,175,175,175
2022-08-07,139,139,139,139
2022-08-14,156,156,156,156
2022-08-21,112,112,112,112
2022-08-28,51,51,51,51
2022-09-04,80,80,80,80
2022-09-11,69,69,69,69
2022-09-18,26,26,26,26
2022-09-25,43,43,43,43
2022-10-02,25,25,25,25
2022-10-09,19,19,19,19
2022-10-16,15,15,15,15
2022-10-23,5,5,5,5
2022-10-30,15,15,15,15
2022-11-06,22,22,22,22
2022-11-13,22,22,22,22
2022-11-20,26,26,26,26
2022-11-27,4,4,4,4
2022-12-04,2,2,2,2
2022-12-11,2,2,2,2
2022-12-18,3,3,3,3
2022-12-25,19,19,19,19
2023-01-01,72,72,72,72
2023-01-08,70,70,70,70
2023-01-15,99,99,99,99
2023-01-22,143,143,143,143
2023-01-29,160,160,160,160
2023-02-05,218,218,218,218
2023-02-12,187,187,187,187
2023-02-19,255,255,255,255
2023-02-26,352,352,352,352
2023-03-05,372,372,372,372
2023-03-12,439,439,439,439
2023-03-19,454,454,454,454
2023-03-26,509,509,509,509
2023-04-02,480,480,480,480
2023-04-09,485,485,485,485
2023-04-16,493,493,493,493
2023-04-23,476,476,476,476
2023-04-30,480,480,480,480
2023-05-07,474,474,474,474
2023-05-14,511,511,511,511
2023-05-21,408,408,408,408
2023-05-28,336,336,336,336
2023-06-04,301,301,301,301
2023-06-11,277,277,277,277
2023-06-18,243,243,243,243
2023-06-25,188,188,188,188
2023-07-02,150,150,150,150
2023-07-09,164,164,164,164
2023-07-16,93,93,93,93
2023-07-23,97,97,97,97
2023-07-30,91,91,91,91
2023-08-06,68,68,68,68
2023-08-13,55,55,55,55
2023-08-20,55,55,55,55
2023-08-27,51,51,51,51
2023-09-03,38,38,38,38
2023-09-10,46,46,46,46
2023-09-17,36,36,36,36
2023-09-24,21,21,21,21
2023-10-01,28,28,28,28
2023-10-08,23,23,23,23
2023-10-15,30,30,30,30
2023-10-22,26,26,26,26
2023-10-29,16,16,16,16
2023-11-05,27,27,27,27
2023-11-12,27,27,27,27
2023-11-19,27,27,27,27
2023-11-26,26,26,26,26
2023-12-03,30,30,30,30
2023-12-10,30,30,30,30
2023-12-17,25,25,25,25
2023-12-24,26,26,26,29
2023-12-31,101,102,101,108
2024-01-07,144,146,144,156
2024-01-14,114,119,115,134
2024-01-21,111,121,113,143
2024-01-28,179,197,184,235
2024-02-04,244,276,255,338
2024-02-11,251,311,271,438
2024-02-18,389,530,428,899
2024-02-25,115,486,206,1766
