"ew_start","sum_of_cases","cases_est_id","cases_est_id_min","cases_est_id_max"
2021-10-03,44,44,44,44
2021-10-10,24,24,24,24
2021-10-17,42,42,42,42
2021-10-24,32,32,32,32
2021-10-31,47,47,47,47
2021-11-07,36,36,36,36
2021-11-14,39,39,39,39
2021-11-21,38,38,38,38
2021-11-28,32,32,32,32
2021-12-05,25,25,25,25
2021-12-12,22,22,22,22
2021-12-19,22,22,22,22
2021-12-26,6,6,6,6
2022-01-02,111,111,111,111
2022-01-09,116,116,116,116
2022-01-16,122,122,122,122
2022-01-23,143,143,143,143
2022-01-30,172,172,172,172
2022-02-06,195,195,195,195
2022-02-13,370,370,370,370
2022-02-20,782,782,782,782
2022-02-27,1974,1974,1974,1974
2022-03-06,3938,3938,3938,3938
2022-03-13,5610,5610,5610,5610
2022-03-20,7823,7823,7823,7823
2022-03-27,8403,8403,8403,8403
2022-04-03,8316,8316,8316,8316
2022-04-10,9903,9903,9903,9903
2022-04-17,10613,10613,10613,10613
2022-04-24,9515,9515,9515,9515
2022-05-01,8034,8034,8034,8034
2022-05-08,5716,5716,5716,5716
2022-05-15,4432,4432,4432,4432
2022-05-22,2801,2801,2801,2801
2022-05-29,2004,2004,2004,2004
2022-06-05,1062,1062,1062,1062
2022-06-12,633,633,633,633
2022-06-19,538,538,538,538
2022-06-26,511,511,511,511
2022-07-03,456,456,456,456
2022-07-10,378,378,378,378
2022-07-17,305,305,305,305
2022-07-24,256,256,256,256
2022-07-31,208,208,208,208
2022-08-07,203,203,203,203
2022-08-14,182,182,182,182
2022-08-21,163,163,163,163
2022-08-28,131,131,131,131
2022-09-04,109,109,109,109
2022-09-11,68,68,68,68
2022-09-18,88,88,88,88
2022-09-25,112,112,112,112
2022-10-02,67,67,67,67
2022-10-09,86,86,86,86
2022-10-16,101,101,101,101
2022-10-23,103,103,103,103
2022-10-30,76,76,76,76
2022-11-06,111,111,111,111
2022-11-13,132,132,132,132
2022-11-20,123,123,123,123
2022-11-27,147,147,147,147
2022-12-04,139,139,139,139
2022-12-11,40,40,40,40
2022-12-18,7,7,7,7
2022-12-25,83,83,83,83
2023-01-01,206,206,206,206
2023-01-08,199,199,199,199
2023-01-15,172,172,172,172
2023-01-22,182,182,182,182
2023-01-29,225,225,225,225
2023-02-05,311,311,311,311
2023-02-12,310,310,310,310
2023-02-19,441,441,441,441
2023-02-26,813,813,813,813
2023-03-05,1372,1372,1372,1372
2023-03-12,2070,2070,2070,2070
2023-03-19,2982,2982,2982,2982
2023-03-26,3617,3617,3617,3617
2023-04-02,4259,4259,4259,4259
2023-04-09,5726,5726,5726,5726
2023-04-16,6115,6115,6115,6115
2023-04-23,5713,5713,5713,5713
2023-04-30,6356,6356,6356,6356
2023-05-07,5501,5501,5501,5501
2023-05-14,5467,5467,5467,5467
2023-05-21,4210,4210,4210,4210
2023-05-28,3117,3117,3117,3117
2023-06-04,2020,2020,2020,2020
2023-06-11,1665,1665,1665,1665
2023-06-18,1001,1001,1001,1001
2023-06-25,931,931,931,931
2023-07-02,902,902,902,902
2023-07-09,526,526,526,526
2023-07-16,391,391,391,391
2023-07-23,384,384,384,384
2023-07-30,385,385,385,385
2023-08-06,332,332,332,332
2023-08-13,312,312,312,312
2023-08-20,261,261,261,261
2023-08-27,215,215,215,215
2023-09-03,157,157,157,157
2023-09-10,195,195,195,195
2023-09-17,203,203,203,203
2023-09-24,218,218,218,218
2023-10-01,202,202,202,202
2023-10-08,177,177,177,177
2023-10-15,213,213,213,213
2023-10-22,255,255,255,255
2023-10-29,238,238,238,238
2023-11-05,255,255,255,255
2023-11-12,260,260,260,260
2023-11-19,301,301,301,301
2023-11-26,286,286,286,286
2023-12-03,232,232,232,232
2023-12-10,346,346,346,346
2023-12-17,308,308,308,308
2023-12-24,355,356,355,398
2023-12-31,711,720,711,783
2024-01-07,782,798,782,900
2024-01-14,1190,1219,1192,1379
2024-01-21,1728,1786,1734,2057
2024-01-28,2591,2696,2603,3122
2024-02-04,3818,4046,3854,4746
2024-02-11,5341,5916.5,5456,7287
2024-02-18,6111,8136.5,6627,12923
2024-02-25,2755,11584,5252,35666
