Categoria: Todas as categorias

Semana,dengue: (Mato Grosso),sintomas dengue: (Mato Grosso)
2021-06-20,17,4
2021-06-27,10,0
2021-07-04,12,3
2021-07-11,12,2
2021-07-18,8,0
2021-07-25,9,0
2021-08-01,7,4
2021-08-08,10,3
2021-08-15,6,0
2021-08-22,10,2
2021-08-29,9,0
2021-09-05,8,0
2021-09-12,8,0
2021-09-19,9,0
2021-09-26,8,0
2021-10-03,6,0
2021-10-10,6,0
2021-10-17,11,0
2021-10-24,11,3
2021-10-31,7,3
2021-11-07,10,3
2021-11-14,12,3
2021-11-21,15,3
2021-11-28,19,4
2021-12-05,24,7
2021-12-12,33,9
2021-12-19,38,10
2021-12-26,41,14
2022-01-02,47,15
2022-01-09,41,12
2022-01-16,48,16
2022-01-23,52,13
2022-01-30,35,8
2022-02-06,34,11
2022-02-13,32,8
2022-02-20,33,8
2022-02-27,33,6
2022-03-06,31,6
2022-03-13,36,8
2022-03-20,37,9
2022-03-27,36,7
2022-04-03,42,10
2022-04-10,41,9
2022-04-17,46,11
2022-04-24,44,10
2022-05-01,37,9
2022-05-08,38,10
2022-05-15,31,9
2022-05-22,31,8
2022-05-29,27,7
2022-06-05,26,7
2022-06-12,23,8
2022-06-19,26,9
2022-06-26,28,9
2022-07-03,20,8
2022-07-10,21,7
2022-07-17,15,5
2022-07-24,13,5
2022-07-31,12,4
2022-08-07,7,0
2022-08-14,7,0
2022-08-21,12,4
2022-08-28,10,4
2022-09-04,10,3
2022-09-11,10,2
2022-09-18,9,2
2022-09-25,10,3
2022-10-02,11,2
2022-10-09,9,2
2022-10-16,12,5
2022-10-23,13,4
2022-10-30,15,2
2022-11-06,13,4
2022-11-13,16,6
2022-11-20,12,3
2022-11-27,14,3
2022-12-04,15,4
2022-12-11,23,7
2022-12-18,15,8
2022-12-25,24,7
2023-01-01,21,6
2023-01-08,23,7
2023-01-15,25,7
2023-01-22,24,6
2023-01-29,28,7
2023-02-05,30,7
2023-02-12,32,9
2023-02-19,39,12
2023-02-26,40,12
2023-03-05,34,10
2023-03-12,41,12
2023-03-19,44,12
2023-03-26,67,21
2023-04-02,56,20
2023-04-09,54,17
2023-04-16,50,15
2023-04-23,50,16
2023-04-30,42,13
2023-05-07,36,10
2023-05-14,38,10
2023-05-21,35,10
2023-05-28,30,7
2023-06-04,25,6
2023-06-11,19,4
2023-06-18,19,5
2023-06-25,14,2
2023-07-02,20,4
2023-07-09,14,0
2023-07-16,11,2
2023-07-23,10,3
2023-07-30,15,3
2023-08-06,11,3
2023-08-13,11,3
2023-08-20,15,0
2023-08-27,10,3
2023-09-03,11,3
2023-09-10,10,3
2023-09-17,10,3
2023-09-24,11,3
2023-10-01,15,4
2023-10-08,7,0
2023-10-15,11,3
2023-10-22,10,3
2023-10-29,11,3
2023-11-05,13,3
2023-11-12,11,4
2023-11-19,11,3
2023-11-26,14,3
2023-12-03,12,3
2023-12-10,13,5
2023-12-17,17,6
2023-12-24,18,5
2023-12-31,22,3
2024-01-07,30,7
2024-01-14,32,8
2024-01-21,40,11
2024-01-28,52,11
2024-02-04,65,15
2024-02-11,93,22
2024-02-18,93,23
2024-02-25,100,19
2024-03-03,84,18
2024-03-10,76,17
2024-03-17,77,16
2024-03-24,70,16
2024-03-31,82,22
2024-04-07,91,20
2024-04-14,89,17
2024-04-21,94,23
2024-04-28,95,19
2024-05-05,90,21
2024-05-12,76,14
2024-05-19,63,10
2024-05-26,48,9
2024-06-02,40,9
2024-06-09,42,7
2024-06-16,33,6
2024-06-23,31,5
2024-06-30,24,6
2024-07-07,18,3
2024-07-14,16,3
2024-07-21,17,4
2024-07-28,17,5
2024-08-04,16,3
2024-08-11,16,3
